LECROYWaveRunnerøP,20728,Histogram
Segments,1,SegmentSize,5000
Segment,TrigTime,TimeSinceSegment1
#1,26-May-2017 07:59:42,0                 
Time,Ampl
-3.19e-008,1851
-3.189e-008,1884
-3.188e-008,1916
-3.187e-008,1881
-3.186e-008,1839
-3.185e-008,1834
-3.184e-008,1856
-3.183e-008,1875
-3.182e-008,1872
-3.181e-008,1871
-3.18e-008,1902
-3.179e-008,1884
-3.178e-008,1951
-3.177e-008,1872
-3.176e-008,1881
-3.175e-008,1931
-3.174e-008,1869
-3.173e-008,1855
-3.172e-008,1992
-3.171e-008,1875
-3.17e-008,1878
-3.169e-008,1917
-3.168e-008,1856
-3.167e-008,1899
-3.166e-008,1916
-3.165e-008,1867
-3.164e-008,1854
-3.163e-008,1905
-3.162e-008,1809
-3.161e-008,1857
-3.16e-008,1844
-3.159e-008,1889
-3.158e-008,1894
-3.157e-008,1862
-3.156e-008,1866
-3.155e-008,1969
-3.154e-008,1842
-3.153e-008,1890
-3.152e-008,1796
-3.151e-008,1942
-3.15e-008,1812
-3.149e-008,1915
-3.148e-008,1914
-3.147e-008,1771
-3.146e-008,1806
-3.145e-008,1887
-3.144e-008,1860
-3.143e-008,1871
-3.142e-008,1860
-3.141e-008,1906
-3.14e-008,1837
-3.139e-008,1857
-3.138e-008,1957
-3.137e-008,1812
-3.136e-008,1851
-3.135e-008,1818
-3.134e-008,1816
-3.133e-008,1966
-3.132e-008,1861
-3.131e-008,1876
-3.13e-008,1814
-3.129e-008,1884
-3.128e-008,1947
-3.127e-008,1908
-3.126e-008,1882
-3.125e-008,1877
-3.124e-008,1947
-3.123e-008,1965
-3.122e-008,1907
-3.121e-008,1915
-3.12e-008,1860
-3.119e-008,1888
-3.118e-008,1956
-3.117e-008,1835
-3.116e-008,1917
-3.115e-008,1905
-3.114e-008,1875
-3.113e-008,1840
-3.112e-008,1954
-3.111e-008,1846
-3.11e-008,1883
-3.109e-008,1936
-3.108e-008,2024
-3.107e-008,1940
-3.106e-008,1898
-3.105e-008,1920
-3.104e-008,1976
-3.103e-008,1913
-3.102e-008,1930
-3.101e-008,1975
-3.1e-008,2013
-3.099e-008,1968
-3.098e-008,1998
-3.097e-008,1982
-3.096e-008,2049
-3.095e-008,2148
-3.094e-008,2080
-3.093e-008,2102
-3.092e-008,2028
-3.091e-008,2025
-3.09e-008,2128
-3.089e-008,2097
-3.088e-008,2076
-3.087e-008,2104
-3.086e-008,2102
-3.085e-008,2083
-3.084e-008,2128
-3.083e-008,2179
-3.082e-008,2125
-3.081e-008,2162
-3.08e-008,2176
-3.079e-008,2148
-3.078e-008,2164
-3.077e-008,2240
-3.076e-008,2154
-3.075e-008,2224
-3.074e-008,2199
-3.073e-008,2188
-3.072e-008,2264
-3.071e-008,2261
-3.07e-008,2385
-3.069e-008,2225
-3.068e-008,2256
-3.067e-008,2179
-3.066e-008,2277
-3.065e-008,2304
-3.064e-008,2358
-3.063e-008,2374
-3.062e-008,2350
-3.061e-008,2338
-3.06e-008,2438
-3.059e-008,2418
-3.058e-008,2323
-3.057e-008,2383
-3.056e-008,2393
-3.055e-008,2392
-3.054e-008,2500
-3.053e-008,2377
-3.052e-008,2433
-3.051e-008,2433
-3.05e-008,2421
-3.049e-008,2460
-3.048e-008,2434
-3.047e-008,2448
-3.046e-008,2417
-3.045e-008,2377
-3.044e-008,2425
-3.043e-008,2460
-3.042e-008,2398
-3.041e-008,2418
-3.04e-008,2437
-3.039e-008,2387
-3.038e-008,2516
-3.037e-008,2421
-3.036e-008,2418
-3.035e-008,2332
-3.034e-008,2351
-3.033e-008,2471
-3.032e-008,2419
-3.031e-008,2415
-3.03e-008,2512
-3.029e-008,2383
-3.028e-008,2368
-3.027e-008,2376
-3.026e-008,2443
-3.025e-008,2379
-3.024e-008,2357
-3.023e-008,2306
-3.022e-008,2366
-3.021e-008,2336
-3.02e-008,2398
-3.019e-008,2303
-3.018e-008,2348
-3.017e-008,2248
-3.016e-008,2366
-3.015e-008,2337
-3.014e-008,2376
-3.013e-008,2213
-3.012e-008,2366
-3.011e-008,2296
-3.01e-008,2314
-3.009e-008,2297
-3.008e-008,2306
-3.007e-008,2293
-3.006e-008,2334
-3.005e-008,2302
-3.004e-008,2310
-3.003e-008,2326
-3.002e-008,2280
-3.001e-008,2299
-3e-008,2305
-2.999e-008,2259
-2.998e-008,2310
-2.997e-008,2248
-2.996e-008,2282
-2.995e-008,2306
-2.994e-008,2282
-2.993e-008,2354
-2.992e-008,2349
-2.991e-008,2329
-2.99e-008,2311
-2.989e-008,2394
-2.988e-008,2326
-2.987e-008,2331
-2.986e-008,2305
-2.985e-008,2314
-2.984e-008,2368
-2.983e-008,2271
-2.982e-008,2426
-2.981e-008,2340
-2.98e-008,2414
-2.979e-008,2292
-2.978e-008,2384
-2.977e-008,2404
-2.976e-008,2414
-2.975e-008,2337
-2.974e-008,2399
-2.973e-008,2416
-2.972e-008,2330
-2.971e-008,2388
-2.97e-008,2487
-2.969e-008,2480
-2.968e-008,2453
-2.967e-008,2443
-2.966e-008,2437
-2.965e-008,2576
-2.964e-008,2514
-2.963e-008,2525
-2.962e-008,2576
-2.961e-008,2577
-2.96e-008,2556
-2.959e-008,2501
-2.958e-008,2573
-2.957e-008,2559
-2.956e-008,2595
-2.955e-008,2639
-2.954e-008,2636
-2.953e-008,2604
-2.952e-008,2701
-2.951e-008,2621
-2.95e-008,2770
-2.949e-008,2770
-2.948e-008,2634
-2.947e-008,2794
-2.946e-008,2787
-2.945e-008,2665
-2.944e-008,2809
-2.943e-008,2704
-2.942e-008,2839
-2.941e-008,2850
-2.94e-008,2850
-2.939e-008,2834
-2.938e-008,2833
-2.937e-008,2906
-2.936e-008,2871
-2.935e-008,3083
-2.934e-008,2956
-2.933e-008,2974
-2.932e-008,2905
-2.931e-008,2915
-2.93e-008,2951
-2.929e-008,2978
-2.928e-008,3058
-2.927e-008,2993
-2.926e-008,2956
-2.925e-008,2970
-2.924e-008,3050
-2.923e-008,3084
-2.922e-008,3057
-2.921e-008,3096
-2.92e-008,3023
-2.919e-008,2989
-2.918e-008,2989
-2.917e-008,3023
-2.916e-008,2944
-2.915e-008,3033
-2.914e-008,3101
-2.913e-008,3051
-2.912e-008,3060
-2.911e-008,3039
-2.91e-008,3100
-2.909e-008,3106
-2.908e-008,3155
-2.907e-008,3060
-2.906e-008,3034
-2.905e-008,3056
-2.904e-008,3075
-2.903e-008,3135
-2.902e-008,3027
-2.901e-008,3063
-2.9e-008,3137
-2.899e-008,3028
-2.898e-008,3036
-2.897e-008,3067
-2.896e-008,2984
-2.895e-008,3103
-2.894e-008,3133
-2.893e-008,3017
-2.892e-008,3047
-2.891e-008,3034
-2.89e-008,3106
-2.889e-008,3063
-2.888e-008,2981
-2.887e-008,3100
-2.886e-008,3066
-2.885e-008,3109
-2.884e-008,3021
-2.883e-008,3089
-2.882e-008,3017
-2.881e-008,3008
-2.88e-008,2998
-2.879e-008,2980
-2.878e-008,2977
-2.877e-008,3046
-2.876e-008,3057
-2.875e-008,3093
-2.874e-008,3011
-2.873e-008,2979
-2.872e-008,2988
-2.871e-008,3041
-2.87e-008,2898
-2.869e-008,2984
-2.868e-008,2959
-2.867e-008,3006
-2.866e-008,2971
-2.865e-008,2936
-2.864e-008,2983
-2.863e-008,2879
-2.862e-008,2923
-2.861e-008,3020
-2.86e-008,2935
-2.859e-008,3011
-2.858e-008,2986
-2.857e-008,2919
-2.856e-008,2968
-2.855e-008,3052
-2.854e-008,2936
-2.853e-008,3005
-2.852e-008,3018
-2.851e-008,2942
-2.85e-008,2899
-2.849e-008,2905
-2.848e-008,2935
-2.847e-008,3049
-2.846e-008,2951
-2.845e-008,2995
-2.844e-008,3001
-2.843e-008,2994
-2.842e-008,3044
-2.841e-008,3184
-2.84e-008,3014
-2.839e-008,3022
-2.838e-008,3062
-2.837e-008,3124
-2.836e-008,3064
-2.835e-008,3141
-2.834e-008,3145
-2.833e-008,3189
-2.832e-008,3114
-2.831e-008,3076
-2.83e-008,3161
-2.829e-008,3135
-2.828e-008,3279
-2.827e-008,3296
-2.826e-008,3235
-2.825e-008,3283
-2.824e-008,3244
-2.823e-008,3192
-2.822e-008,3087
-2.821e-008,3307
-2.82e-008,3231
-2.819e-008,3261
-2.818e-008,3416
-2.817e-008,3293
-2.816e-008,3343
-2.815e-008,3310
-2.814e-008,3455
-2.813e-008,3390
-2.812e-008,3398
-2.811e-008,3406
-2.81e-008,3400
-2.809e-008,3398
-2.808e-008,3455
-2.807e-008,3456
-2.806e-008,3542
-2.805e-008,3498
-2.804e-008,3611
-2.803e-008,3549
-2.802e-008,3537
-2.801e-008,3628
-2.8e-008,3611
-2.799e-008,3504
-2.798e-008,3651
-2.797e-008,3547
-2.796e-008,3633
-2.795e-008,3667
-2.794e-008,3675
-2.793e-008,3719
-2.792e-008,3802
-2.791e-008,3687
-2.79e-008,3657
-2.789e-008,3783
-2.788e-008,3783
-2.787e-008,3701
-2.786e-008,3900
-2.785e-008,3816
-2.784e-008,3923
-2.783e-008,3763
-2.782e-008,3892
-2.781e-008,3822
-2.78e-008,3936
-2.779e-008,3918
-2.778e-008,3886
-2.777e-008,3929
-2.776e-008,3945
-2.775e-008,3834
-2.774e-008,3956
-2.773e-008,3854
-2.772e-008,4078
-2.771e-008,3989
-2.77e-008,4037
-2.769e-008,3913
-2.768e-008,3949
-2.767e-008,3972
-2.766e-008,3938
-2.765e-008,3966
-2.764e-008,3926
-2.763e-008,4046
-2.762e-008,4020
-2.761e-008,3891
-2.76e-008,3879
-2.759e-008,3880
-2.758e-008,4036
-2.757e-008,3974
-2.756e-008,3961
-2.755e-008,3964
-2.754e-008,4019
-2.753e-008,3847
-2.752e-008,3946
-2.751e-008,3880
-2.75e-008,3917
-2.749e-008,3841
-2.748e-008,3861
-2.747e-008,3818
-2.746e-008,3768
-2.745e-008,3891
-2.744e-008,3903
-2.743e-008,3853
-2.742e-008,3821
-2.741e-008,3864
-2.74e-008,3775
-2.739e-008,3879
-2.738e-008,3873
-2.737e-008,3819
-2.736e-008,3860
-2.735e-008,3904
-2.734e-008,3910
-2.733e-008,3771
-2.732e-008,3871
-2.731e-008,3852
-2.73e-008,3844
-2.729e-008,3816
-2.728e-008,4021
-2.727e-008,3826
-2.726e-008,3898
-2.725e-008,3806
-2.724e-008,3778
-2.723e-008,3824
-2.722e-008,3900
-2.721e-008,3844
-2.72e-008,3818
-2.719e-008,3854
-2.718e-008,3852
-2.717e-008,3877
-2.716e-008,3883
-2.715e-008,3902
-2.714e-008,3757
-2.713e-008,3950
-2.712e-008,3861
-2.711e-008,3992
-2.71e-008,3827
-2.709e-008,3884
-2.708e-008,3943
-2.707e-008,3980
-2.706e-008,4023
-2.705e-008,3973
-2.704e-008,3984
-2.703e-008,3938
-2.702e-008,3998
-2.701e-008,4043
-2.7e-008,3959
-2.699e-008,3976
-2.698e-008,3955
-2.697e-008,4115
-2.696e-008,3958
-2.695e-008,3993
-2.694e-008,4074
-2.693e-008,4109
-2.692e-008,4018
-2.691e-008,4067
-2.69e-008,4136
-2.689e-008,4019
-2.688e-008,4154
-2.687e-008,4153
-2.686e-008,4077
-2.685e-008,4206
-2.684e-008,4192
-2.683e-008,4087
-2.682e-008,4144
-2.681e-008,4216
-2.68e-008,4194
-2.679e-008,4222
-2.678e-008,4282
-2.677e-008,4292
-2.676e-008,4242
-2.675e-008,4262
-2.674e-008,4402
-2.673e-008,4392
-2.672e-008,4414
-2.671e-008,4491
-2.67e-008,4404
-2.669e-008,4450
-2.668e-008,4452
-2.667e-008,4425
-2.666e-008,4600
-2.665e-008,4659
-2.664e-008,4727
-2.663e-008,4694
-2.662e-008,4597
-2.661e-008,4535
-2.66e-008,4596
-2.659e-008,4686
-2.658e-008,4700
-2.657e-008,4666
-2.656e-008,4746
-2.655e-008,4657
-2.654e-008,4814
-2.653e-008,4801
-2.652e-008,4772
-2.651e-008,4827
-2.65e-008,4744
-2.649e-008,4663
-2.648e-008,4886
-2.647e-008,4998
-2.646e-008,4808
-2.645e-008,4771
-2.644e-008,5008
-2.643e-008,4748
-2.642e-008,4823
-2.641e-008,4945
-2.64e-008,4882
-2.639e-008,5025
-2.638e-008,4954
-2.637e-008,5031
-2.636e-008,4913
-2.635e-008,4944
-2.634e-008,5027
-2.633e-008,5043
-2.632e-008,4987
-2.631e-008,4963
-2.63e-008,5010
-2.629e-008,5012
-2.628e-008,5026
-2.627e-008,5067
-2.626e-008,4986
-2.625e-008,5252
-2.624e-008,5121
-2.623e-008,5002
-2.622e-008,4857
-2.621e-008,4906
-2.62e-008,5096
-2.619e-008,5017
-2.618e-008,4895
-2.617e-008,5042
-2.616e-008,4983
-2.615e-008,5049
-2.614e-008,5048
-2.613e-008,5108
-2.612e-008,5002
-2.611e-008,4924
-2.61e-008,4950
-2.609e-008,4992
-2.608e-008,4972
-2.607e-008,5062
-2.606e-008,4908
-2.605e-008,4964
-2.604e-008,4980
-2.603e-008,5001
-2.602e-008,5017
-2.601e-008,4932
-2.6e-008,5125
-2.599e-008,5005
-2.598e-008,4997
-2.597e-008,4976
-2.596e-008,5016
-2.595e-008,5002
-2.594e-008,5102
-2.593e-008,4928
-2.592e-008,4989
-2.591e-008,4878
-2.59e-008,5062
-2.589e-008,5022
-2.588e-008,4911
-2.587e-008,4966
-2.586e-008,5079
-2.585e-008,5058
-2.584e-008,5064
-2.583e-008,5030
-2.582e-008,4998
-2.581e-008,5054
-2.58e-008,5076
-2.579e-008,5017
-2.578e-008,5101
-2.577e-008,5091
-2.576e-008,5146
-2.575e-008,5155
-2.574e-008,5184
-2.573e-008,5184
-2.572e-008,5035
-2.571e-008,5143
-2.57e-008,5174
-2.569e-008,5196
-2.568e-008,5242
-2.567e-008,5271
-2.566e-008,5339
-2.565e-008,5209
-2.564e-008,5317
-2.563e-008,5247
-2.562e-008,5310
-2.561e-008,5258
-2.56e-008,5207
-2.559e-008,5222
-2.558e-008,5238
-2.557e-008,5280
-2.556e-008,5275
-2.555e-008,5318
-2.554e-008,5391
-2.553e-008,5417
-2.552e-008,5334
-2.551e-008,5345
-2.55e-008,5332
-2.549e-008,5425
-2.548e-008,5394
-2.547e-008,5482
-2.546e-008,5452
-2.545e-008,5287
-2.544e-008,5534
-2.543e-008,5445
-2.542e-008,5425
-2.541e-008,5561
-2.54e-008,5548
-2.539e-008,5689
-2.538e-008,5539
-2.537e-008,5603
-2.536e-008,5467
-2.535e-008,5681
-2.534e-008,5551
-2.533e-008,5657
-2.532e-008,5561
-2.531e-008,5620
-2.53e-008,5673
-2.529e-008,5593
-2.528e-008,5782
-2.527e-008,5714
-2.526e-008,5825
-2.525e-008,5791
-2.524e-008,5842
-2.523e-008,5651
-2.522e-008,5805
-2.521e-008,5803
-2.52e-008,5618
-2.519e-008,5839
-2.518e-008,5907
-2.517e-008,5952
-2.516e-008,5773
-2.515e-008,5805
-2.514e-008,6030
-2.513e-008,5859
-2.512e-008,6027
-2.511e-008,5826
-2.51e-008,6064
-2.509e-008,6083
-2.508e-008,5946
-2.507e-008,5951
-2.506e-008,6072
-2.505e-008,6065
-2.504e-008,6022
-2.503e-008,6140
-2.502e-008,6085
-2.501e-008,6215
-2.5e-008,5894
-2.499e-008,6172
-2.498e-008,6087
-2.497e-008,6110
-2.496e-008,6146
-2.495e-008,6127
-2.494e-008,6163
-2.493e-008,6154
-2.492e-008,6086
-2.491e-008,6113
-2.49e-008,6149
-2.489e-008,6361
-2.488e-008,6225
-2.487e-008,6213
-2.486e-008,6239
-2.485e-008,6211
-2.484e-008,6281
-2.483e-008,6392
-2.482e-008,6452
-2.481e-008,6343
-2.48e-008,6297
-2.479e-008,6435
-2.478e-008,6366
-2.477e-008,6429
-2.476e-008,6414
-2.475e-008,6449
-2.474e-008,6438
-2.473e-008,6486
-2.472e-008,6624
-2.471e-008,6608
-2.47e-008,6611
-2.469e-008,6536
-2.468e-008,6577
-2.467e-008,6631
-2.466e-008,6536
-2.465e-008,6577
-2.464e-008,6683
-2.463e-008,6724
-2.462e-008,6755
-2.461e-008,6676
-2.46e-008,6571
-2.459e-008,6842
-2.458e-008,6669
-2.457e-008,6855
-2.456e-008,6843
-2.455e-008,6828
-2.454e-008,6808
-2.453e-008,6840
-2.452e-008,6688
-2.451e-008,6725
-2.45e-008,6744
-2.449e-008,6845
-2.448e-008,7004
-2.447e-008,6649
-2.446e-008,6860
-2.445e-008,6901
-2.444e-008,6860
-2.443e-008,6900
-2.442e-008,6892
-2.441e-008,6736
-2.44e-008,6943
-2.439e-008,6746
-2.438e-008,6793
-2.437e-008,6797
-2.436e-008,7016
-2.435e-008,6901
-2.434e-008,7051
-2.433e-008,6870
-2.432e-008,6777
-2.431e-008,6891
-2.43e-008,6854
-2.429e-008,6933
-2.428e-008,6962
-2.427e-008,6819
-2.426e-008,6945
-2.425e-008,6955
-2.424e-008,7026
-2.423e-008,6978
-2.422e-008,6999
-2.421e-008,7032
-2.42e-008,6883
-2.419e-008,6919
-2.418e-008,6872
-2.417e-008,6964
-2.416e-008,6942
-2.415e-008,6917
-2.414e-008,6851
-2.413e-008,6837
-2.412e-008,6946
-2.411e-008,7017
-2.41e-008,6832
-2.409e-008,6811
-2.408e-008,6961
-2.407e-008,6988
-2.406e-008,6947
-2.405e-008,6814
-2.404e-008,6850
-2.403e-008,6888
-2.402e-008,6745
-2.401e-008,6779
-2.4e-008,6989
-2.399e-008,6904
-2.398e-008,6907
-2.397e-008,7006
-2.396e-008,7055
-2.395e-008,6883
-2.394e-008,6845
-2.393e-008,6912
-2.392e-008,7034
-2.391e-008,7022
-2.39e-008,7099
-2.389e-008,6897
-2.388e-008,7076
-2.387e-008,6999
-2.386e-008,7079
-2.385e-008,6992
-2.384e-008,7158
-2.383e-008,7027
-2.382e-008,7088
-2.381e-008,7003
-2.38e-008,7161
-2.379e-008,7167
-2.378e-008,7107
-2.377e-008,7255
-2.376e-008,7302
-2.375e-008,7020
-2.374e-008,7166
-2.373e-008,7333
-2.372e-008,7258
-2.371e-008,7305
-2.37e-008,7239
-2.369e-008,7473
-2.368e-008,7586
-2.367e-008,7337
-2.366e-008,7436
-2.365e-008,7497
-2.364e-008,7538
-2.363e-008,7737
-2.362e-008,7544
-2.361e-008,7716
-2.36e-008,7804
-2.359e-008,7697
-2.358e-008,7600
-2.357e-008,7697
-2.356e-008,7832
-2.355e-008,7883
-2.354e-008,8038
-2.353e-008,8074
-2.352e-008,8104
-2.351e-008,7935
-2.35e-008,7919
-2.349e-008,8241
-2.348e-008,8133
-2.347e-008,8082
-2.346e-008,8354
-2.345e-008,8291
-2.344e-008,8127
-2.343e-008,8427
-2.342e-008,8328
-2.341e-008,8377
-2.34e-008,8315
-2.339e-008,8339
-2.338e-008,8427
-2.337e-008,8481
-2.336e-008,8514
-2.335e-008,8583
-2.334e-008,8581
-2.333e-008,8661
-2.332e-008,8476
-2.331e-008,8822
-2.33e-008,8671
-2.329e-008,8556
-2.328e-008,8692
-2.327e-008,8699
-2.326e-008,8853
-2.325e-008,8842
-2.324e-008,8718
-2.323e-008,8647
-2.322e-008,8894
-2.321e-008,8718
-2.32e-008,8878
-2.319e-008,8850
-2.318e-008,9023
-2.317e-008,8776
-2.316e-008,8914
-2.315e-008,9012
-2.314e-008,8909
-2.313e-008,9079
-2.312e-008,8953
-2.311e-008,8874
-2.31e-008,8955
-2.309e-008,8672
-2.308e-008,8767
-2.307e-008,8912
-2.306e-008,8850
-2.305e-008,8940
-2.304e-008,9001
-2.303e-008,9023
-2.302e-008,8912
-2.301e-008,8879
-2.3e-008,8870
-2.299e-008,8716
-2.298e-008,8866
-2.297e-008,9034
-2.296e-008,8850
-2.295e-008,8750
-2.294e-008,8887
-2.293e-008,8839
-2.292e-008,8894
-2.291e-008,8705
-2.29e-008,8739
-2.289e-008,8785
-2.288e-008,8846
-2.287e-008,8795
-2.286e-008,8833
-2.285e-008,8717
-2.284e-008,8699
-2.283e-008,8811
-2.282e-008,8708
-2.281e-008,8676
-2.28e-008,8677
-2.279e-008,8612
-2.278e-008,8636
-2.277e-008,8715
-2.276e-008,8799
-2.275e-008,8744
-2.274e-008,8628
-2.273e-008,8520
-2.272e-008,8508
-2.271e-008,8739
-2.27e-008,8719
-2.269e-008,8624
-2.268e-008,8499
-2.267e-008,8614
-2.266e-008,8386
-2.265e-008,8552
-2.264e-008,8576
-2.263e-008,8546
-2.262e-008,8627
-2.261e-008,8581
-2.26e-008,8619
-2.259e-008,8877
-2.258e-008,8628
-2.257e-008,8830
-2.256e-008,8802
-2.255e-008,8591
-2.254e-008,8668
-2.253e-008,8653
-2.252e-008,8725
-2.251e-008,8615
-2.25e-008,8854
-2.249e-008,8847
-2.248e-008,8785
-2.247e-008,8972
-2.246e-008,9014
-2.245e-008,8995
-2.244e-008,9085
-2.243e-008,9151
-2.242e-008,8965
-2.241e-008,9017
-2.24e-008,9225
-2.239e-008,9336
-2.238e-008,9185
-2.237e-008,9124
-2.236e-008,9224
-2.235e-008,9390
-2.234e-008,9382
-2.233e-008,9319
-2.232e-008,9453
-2.231e-008,9391
-2.23e-008,9499
-2.229e-008,9571
-2.228e-008,9624
-2.227e-008,9652
-2.226e-008,9699
-2.225e-008,9727
-2.224e-008,9801
-2.223e-008,9904
-2.222e-008,9862
-2.221e-008,9904
-2.22e-008,10054
-2.219e-008,10063
-2.218e-008,10048
-2.217e-008,10110
-2.216e-008,10318
-2.215e-008,10195
-2.214e-008,10055
-2.213e-008,10234
-2.212e-008,10371
-2.211e-008,10510
-2.21e-008,10559
-2.209e-008,10442
-2.208e-008,10552
-2.207e-008,10672
-2.206e-008,10687
-2.205e-008,10804
-2.204e-008,10834
-2.203e-008,10845
-2.202e-008,10769
-2.201e-008,11050
-2.2e-008,10889
-2.199e-008,10866
-2.198e-008,11034
-2.197e-008,11001
-2.196e-008,11135
-2.195e-008,11030
-2.194e-008,11284
-2.193e-008,11207
-2.192e-008,11217
-2.191e-008,11277
-2.19e-008,11558
-2.189e-008,11360
-2.188e-008,11182
-2.187e-008,11343
-2.186e-008,11517
-2.185e-008,11550
-2.184e-008,11446
-2.183e-008,11305
-2.182e-008,11562
-2.181e-008,11380
-2.18e-008,11281
-2.179e-008,11452
-2.178e-008,11586
-2.177e-008,11513
-2.176e-008,11641
-2.175e-008,11387
-2.174e-008,11398
-2.173e-008,11409
-2.172e-008,11406
-2.171e-008,11256
-2.17e-008,11404
-2.169e-008,11233
-2.168e-008,11275
-2.167e-008,11575
-2.166e-008,11511
-2.165e-008,11428
-2.164e-008,11421
-2.163e-008,11515
-2.162e-008,11170
-2.161e-008,11368
-2.16e-008,11307
-2.159e-008,11379
-2.158e-008,11117
-2.157e-008,11344
-2.156e-008,11236
-2.155e-008,11063
-2.154e-008,11107
-2.153e-008,11089
-2.152e-008,10997
-2.151e-008,11085
-2.15e-008,11200
-2.149e-008,10889
-2.148e-008,11181
-2.147e-008,11097
-2.146e-008,10907
-2.145e-008,11106
-2.144e-008,11094
-2.143e-008,10848
-2.142e-008,10779
-2.141e-008,10753
-2.14e-008,10879
-2.139e-008,10916
-2.138e-008,10799
-2.137e-008,10941
-2.136e-008,10641
-2.135e-008,11039
-2.134e-008,10889
-2.133e-008,10836
-2.132e-008,10801
-2.131e-008,10864
-2.13e-008,10788
-2.129e-008,10669
-2.128e-008,10751
-2.127e-008,10856
-2.126e-008,10868
-2.125e-008,10926
-2.124e-008,10863
-2.123e-008,10925
-2.122e-008,10814
-2.121e-008,10819
-2.12e-008,10907
-2.119e-008,11092
-2.118e-008,11074
-2.117e-008,11069
-2.116e-008,11339
-2.115e-008,11106
-2.114e-008,11101
-2.113e-008,11063
-2.112e-008,11163
-2.111e-008,11145
-2.11e-008,11456
-2.109e-008,11257
-2.108e-008,11430
-2.107e-008,11509
-2.106e-008,11545
-2.105e-008,11573
-2.104e-008,11475
-2.103e-008,11676
-2.102e-008,11787
-2.101e-008,11898
-2.1e-008,11921
-2.099e-008,11991
-2.098e-008,12073
-2.097e-008,12035
-2.096e-008,12243
-2.095e-008,12338
-2.094e-008,12252
-2.093e-008,12469
-2.092e-008,12450
-2.091e-008,12637
-2.09e-008,12682
-2.089e-008,12806
-2.088e-008,12727
-2.087e-008,12784
-2.086e-008,12814
-2.085e-008,12901
-2.084e-008,12978
-2.083e-008,12983
-2.082e-008,13036
-2.081e-008,13247
-2.08e-008,13097
-2.079e-008,13416
-2.078e-008,13335
-2.077e-008,13368
-2.076e-008,13484
-2.075e-008,13566
-2.074e-008,13516
-2.073e-008,13626
-2.072e-008,13696
-2.071e-008,13855
-2.07e-008,13942
-2.069e-008,13715
-2.068e-008,13908
-2.067e-008,13590
-2.066e-008,13861
-2.065e-008,13794
-2.064e-008,14044
-2.063e-008,13932
-2.062e-008,14104
-2.061e-008,14037
-2.06e-008,14158
-2.059e-008,14315
-2.058e-008,14260
-2.057e-008,14137
-2.056e-008,14231
-2.055e-008,14219
-2.054e-008,14207
-2.053e-008,14458
-2.052e-008,14193
-2.051e-008,14381
-2.05e-008,14057
-2.049e-008,14317
-2.048e-008,14242
-2.047e-008,14303
-2.046e-008,14378
-2.045e-008,14420
-2.044e-008,14155
-2.043e-008,14062
-2.042e-008,14038
-2.041e-008,14274
-2.04e-008,13980
-2.039e-008,14167
-2.038e-008,14204
-2.037e-008,14119
-2.036e-008,14146
-2.035e-008,14096
-2.034e-008,14114
-2.033e-008,14163
-2.032e-008,14011
-2.031e-008,13946
-2.03e-008,13942
-2.029e-008,14193
-2.028e-008,13950
-2.027e-008,14054
-2.026e-008,14123
-2.025e-008,14011
-2.024e-008,13957
-2.023e-008,13960
-2.022e-008,13937
-2.021e-008,14177
-2.02e-008,14084
-2.019e-008,13984
-2.018e-008,13860
-2.017e-008,13900
-2.016e-008,14027
-2.015e-008,13975
-2.014e-008,14127
-2.013e-008,14165
-2.012e-008,13811
-2.011e-008,14052
-2.01e-008,13702
-2.009e-008,14130
-2.008e-008,14101
-2.007e-008,14196
-2.006e-008,13938
-2.005e-008,13921
-2.004e-008,14184
-2.003e-008,14312
-2.002e-008,14190
-2.001e-008,14237
-2e-008,14314
-1.999e-008,14109
-1.998e-008,14342
-1.997e-008,14314
-1.996e-008,14564
-1.995e-008,14256
-1.994e-008,14637
-1.993e-008,14440
-1.992e-008,14623
-1.991e-008,14405
-1.99e-008,14585
-1.989e-008,14608
-1.988e-008,14565
-1.987e-008,14766
-1.986e-008,14888
-1.985e-008,14909
-1.984e-008,14926
-1.983e-008,15024
-1.982e-008,15063
-1.981e-008,14924
-1.98e-008,15175
-1.979e-008,15309
-1.978e-008,15238
-1.977e-008,15430
-1.976e-008,15407
-1.975e-008,15318
-1.974e-008,15429
-1.973e-008,15477
-1.972e-008,15512
-1.971e-008,15525
-1.97e-008,15636
-1.969e-008,15461
-1.968e-008,15918
-1.967e-008,15880
-1.966e-008,15918
-1.965e-008,15829
-1.964e-008,15735
-1.963e-008,15736
-1.962e-008,15707
-1.961e-008,15921
-1.96e-008,16084
-1.959e-008,15725
-1.958e-008,15839
-1.957e-008,16138
-1.956e-008,16013
-1.955e-008,15990
-1.954e-008,15775
-1.953e-008,16094
-1.952e-008,15939
-1.951e-008,15884
-1.95e-008,16168
-1.949e-008,16313
-1.948e-008,16113
-1.947e-008,15988
-1.946e-008,16140
-1.945e-008,16123
-1.944e-008,15993
-1.943e-008,15857
-1.942e-008,16305
-1.941e-008,16060
-1.94e-008,16107
-1.939e-008,16069
-1.938e-008,16251
-1.937e-008,16493
-1.936e-008,16190
-1.935e-008,16545
-1.934e-008,16267
-1.933e-008,16367
-1.932e-008,16266
-1.931e-008,16355
-1.93e-008,16736
-1.929e-008,16377
-1.928e-008,16348
-1.927e-008,16516
-1.926e-008,16744
