LECROYWaveRunnerøP,20728,Histogram
Segments,1,SegmentSize,5000
Segment,TrigTime,TimeSinceSegment1
#1,06-Jun-2017 01:59:55,0                 
Time,Ampl
-9.378e-008,0
-9.376e-008,0
-9.374e-008,0
-9.372e-008,0
-9.37e-008,0
-9.368e-008,0
-9.366e-008,0
-9.364e-008,0
-9.362e-008,0
-9.36e-008,0
-9.358e-008,0
-9.356e-008,0
-9.354e-008,0
-9.352e-008,0
-9.35e-008,0
-9.348e-008,0
-9.346e-008,0
-9.344e-008,0
-9.342e-008,0
-9.34e-008,0
-9.338e-008,0
-9.336e-008,0
-9.334e-008,0
-9.332e-008,0
-9.33e-008,0
-9.328e-008,0
-9.326e-008,0
-9.324e-008,0
-9.322e-008,0
-9.32e-008,0
-9.318e-008,0
-9.316e-008,0
-9.314e-008,0
-9.312e-008,0
-9.31e-008,0
-9.308e-008,0
-9.306e-008,0
-9.304e-008,0
-9.302e-008,0
-9.3e-008,0
-9.298e-008,0
-9.296e-008,0
-9.294e-008,0
-9.292e-008,0
-9.29e-008,0
-9.288e-008,0
-9.286e-008,0
-9.284e-008,0
-9.282e-008,0
-9.28e-008,0
-9.278e-008,0
-9.276e-008,0
-9.274e-008,0
-9.272e-008,0
-9.27e-008,0
-9.268e-008,0
-9.266e-008,0
-9.264e-008,0
-9.262e-008,0
-9.26e-008,0
-9.258e-008,0
-9.256e-008,0
-9.254e-008,0
-9.252e-008,0
-9.25e-008,0
-9.248e-008,0
-9.246e-008,0
-9.244e-008,0
-9.242e-008,0
-9.24e-008,0
-9.238e-008,0
-9.236e-008,0
-9.234e-008,0
-9.232e-008,0
-9.23e-008,0
-9.228e-008,0
-9.226e-008,0
-9.224e-008,0
-9.222e-008,0
-9.22e-008,0
-9.218e-008,0
-9.216e-008,0
-9.214e-008,0
-9.212e-008,0
-9.21e-008,0
-9.208e-008,0
-9.206e-008,0
-9.204e-008,0
-9.202e-008,0
-9.2e-008,0
-9.198e-008,0
-9.196e-008,0
-9.194e-008,0
-9.192e-008,0
-9.19e-008,0
-9.188e-008,0
-9.186e-008,0
-9.184e-008,0
-9.182e-008,0
-9.18e-008,0
-9.178e-008,0
-9.176e-008,0
-9.174e-008,0
-9.172e-008,0
-9.17e-008,0
-9.168e-008,0
-9.166e-008,0
-9.164e-008,0
-9.162e-008,0
-9.16e-008,0
-9.158e-008,0
-9.156e-008,0
-9.154e-008,0
-9.152e-008,0
-9.15e-008,0
-9.148e-008,0
-9.146e-008,0
-9.144e-008,0
-9.142e-008,0
-9.14e-008,0
-9.138e-008,0
-9.136e-008,0
-9.134e-008,0
-9.132e-008,0
-9.13e-008,0
-9.128e-008,0
-9.126e-008,0
-9.124e-008,0
-9.122e-008,0
-9.12e-008,0
-9.118e-008,0
-9.116e-008,0
-9.114e-008,0
-9.112e-008,0
-9.11e-008,0
-9.108e-008,0
-9.106e-008,0
-9.104e-008,0
-9.102e-008,0
-9.1e-008,0
-9.098e-008,0
-9.096e-008,0
-9.094e-008,0
-9.092e-008,0
-9.09e-008,0
-9.088e-008,0
-9.086e-008,0
-9.084e-008,0
-9.082e-008,0
-9.08e-008,0
-9.078e-008,0
-9.076e-008,0
-9.074e-008,0
-9.072e-008,0
-9.07e-008,0
-9.068e-008,0
-9.066e-008,0
-9.064e-008,0
-9.062e-008,0
-9.06e-008,0
-9.058e-008,0
-9.056e-008,0
-9.054e-008,0
-9.052e-008,0
-9.05e-008,0
-9.048e-008,0
-9.046e-008,0
-9.044e-008,0
-9.042e-008,0
-9.04e-008,0
-9.038e-008,0
-9.036e-008,0
-9.034e-008,0
-9.032e-008,0
-9.03e-008,0
-9.028e-008,0
-9.026e-008,0
-9.024e-008,0
-9.022e-008,0
-9.02e-008,0
-9.018e-008,0
-9.016e-008,0
-9.014e-008,0
-9.012e-008,0
-9.01e-008,0
-9.008e-008,0
-9.006e-008,0
-9.004e-008,0
-9.002e-008,0
-9e-008,0
-8.998e-008,0
-8.996e-008,0
-8.994e-008,0
-8.992e-008,0
-8.99e-008,0
-8.988e-008,0
-8.986e-008,0
-8.984e-008,0
-8.982e-008,0
-8.98e-008,0
-8.978e-008,0
-8.976e-008,0
-8.974e-008,0
-8.972e-008,0
-8.97e-008,0
-8.968e-008,0
-8.966e-008,0
-8.964e-008,0
-8.962e-008,0
-8.96e-008,0
-8.958e-008,0
-8.956e-008,0
-8.954e-008,0
-8.952e-008,0
-8.95e-008,0
-8.948e-008,0
-8.946e-008,0
-8.944e-008,0
-8.942e-008,0
-8.94e-008,0
-8.938e-008,0
-8.936e-008,0
-8.934e-008,0
-8.932e-008,0
-8.93e-008,0
-8.928e-008,0
-8.926e-008,0
-8.924e-008,0
-8.922e-008,0
-8.92e-008,0
-8.918e-008,0
-8.916e-008,0
-8.914e-008,0
-8.912e-008,0
-8.91e-008,0
-8.908e-008,0
-8.906e-008,0
-8.904e-008,0
-8.902e-008,0
-8.9e-008,0
-8.898e-008,0
-8.896e-008,0
-8.894e-008,0
-8.892e-008,0
-8.89e-008,0
-8.888e-008,0
-8.886e-008,0
-8.884e-008,0
-8.882e-008,0
-8.88e-008,0
-8.878e-008,0
-8.876e-008,0
-8.874e-008,0
-8.872e-008,0
-8.87e-008,0
-8.868e-008,0
-8.866e-008,0
-8.864e-008,0
-8.862e-008,0
-8.86e-008,0
-8.858e-008,0
-8.856e-008,0
-8.854e-008,0
-8.852e-008,0
-8.85e-008,0
-8.848e-008,0
-8.846e-008,0
-8.844e-008,0
-8.842e-008,0
-8.84e-008,0
-8.838e-008,0
-8.836e-008,0
-8.834e-008,0
-8.832e-008,0
-8.83e-008,0
-8.828e-008,0
-8.826e-008,0
-8.824e-008,0
-8.822e-008,0
-8.82e-008,0
-8.818e-008,0
-8.816e-008,0
-8.814e-008,0
-8.812e-008,0
-8.81e-008,0
-8.808e-008,0
-8.806e-008,0
-8.804e-008,0
-8.802e-008,0
-8.8e-008,0
-8.798e-008,0
-8.796e-008,0
-8.794e-008,0
-8.792e-008,0
-8.79e-008,0
-8.788e-008,0
-8.786e-008,0
-8.784e-008,0
-8.782e-008,0
-8.78e-008,0
-8.778e-008,0
-8.776e-008,0
-8.774e-008,0
-8.772e-008,0
-8.77e-008,0
-8.768e-008,0
-8.766e-008,0
-8.764e-008,0
-8.762e-008,0
-8.76e-008,0
-8.758e-008,0
-8.756e-008,0
-8.754e-008,0
-8.752e-008,0
-8.75e-008,0
-8.748e-008,0
-8.746e-008,0
-8.744e-008,0
-8.742e-008,0
-8.74e-008,0
-8.738e-008,0
-8.736e-008,0
-8.734e-008,0
-8.732e-008,0
-8.73e-008,0
-8.728e-008,0
-8.726e-008,0
-8.724e-008,0
-8.722e-008,0
-8.72e-008,0
-8.718e-008,0
-8.716e-008,0
-8.714e-008,0
-8.712e-008,0
-8.71e-008,0
-8.708e-008,0
-8.706e-008,0
-8.704e-008,0
-8.702e-008,0
-8.7e-008,0
-8.698e-008,0
-8.696e-008,0
-8.694e-008,0
-8.692e-008,0
-8.69e-008,0
-8.688e-008,0
-8.686e-008,0
-8.684e-008,0
-8.682e-008,0
-8.68e-008,0
-8.678e-008,0
-8.676e-008,0
-8.674e-008,0
-8.672e-008,0
-8.67e-008,0
-8.668e-008,0
-8.666e-008,0
-8.664e-008,0
-8.662e-008,0
-8.66e-008,0
-8.658e-008,0
-8.656e-008,0
-8.654e-008,0
-8.652e-008,0
-8.65e-008,0
-8.648e-008,0
-8.646e-008,0
-8.644e-008,0
-8.642e-008,0
-8.64e-008,0
-8.638e-008,0
-8.636e-008,0
-8.634e-008,0
-8.632e-008,0
-8.63e-008,0
-8.628e-008,0
-8.626e-008,0
-8.624e-008,0
-8.622e-008,0
-8.62e-008,0
-8.618e-008,0
-8.616e-008,0
-8.614e-008,0
-8.612e-008,0
-8.61e-008,0
-8.608e-008,0
-8.606e-008,0
-8.604e-008,0
-8.602e-008,0
-8.6e-008,0
-8.598e-008,0
-8.596e-008,0
-8.594e-008,0
-8.592e-008,0
-8.59e-008,0
-8.588e-008,0
-8.586e-008,0
-8.584e-008,0
-8.582e-008,0
